id,area_sqft,lot_size_sqft,bedrooms,stories,parking_spaces,house_age_years,distance_to_city_km,school_quality_index,crime_index,price,total_rooms,yard_size_sqft,space_per_room,area_FB Area,area_NayaNazimabad,area_NorthNazimabad,area_PECHS
35441,1842,2560,2,3,2,3,5.12,9.09,4.56,295614.0,3,718,460.5,1,0,0,0
35442,1853,5681,4,2,2,5,3.44,4.27,4.98,495208.0,6,3828,264.7142857142857,0,0,1,0
35443,1877,5988,2,3,1,77,3.88,6.04,4.98,227417.0,3,4111,469.25,1,0,0,0
35444,1810,4777,4,1,0,6,4.79,7.3,4.61,489510.0,7,2967,226.25,0,0,0,1
35445,958,1951,2,1,2,1,3.23,6.952173913043478,2.22,345958.0,4,993,191.6,0,0,1,0
35446,443,590,1,3,2,17,7.72,7.38,4.65,142417.0,2,147,147.66666666666666,1,0,0,0
35447,1235,2074,1,3,4,18,1.21,8.36,7.63,342908.0,2,839,411.6666666666667,0,0,1,0
35448,1481,4366,3,1,1,32,3.82,6.952173913043478,1.97,373313.0,5,2885,246.83333333333334,0,0,0,1
35449,1093,1422,1,3,1,6,7.01,9.55,4.98,349394.0,2,329,364.3333333333333,0,1,0,0
35450,1767,3004,2,3,1,73,6.05,5.76,1.86,328266.0,3,1237,441.75,1,0,0,0
35451,2454,7006,5,1,1,13,24.36,5.46,5.49,534561.0,9,4552,245.4,1,0,0,0
35452,2236,3794,4,3,1,40,17.38,6.952173913043478,5.09,411259.0,6,1558,319.42857142857144,0,0,0,1
35453,2080,6252,3,3,2,1,11.42,4.8,1.0,539634.0,5,4172,346.6666666666667,0,1,0,0
35454,2391,5589,3,2,0,14,12.48,6.67,2.6,533787.0,5,3198,398.5,0,0,0,1
35455,1245,3742,3,2,1,3,14.59,9.33,4.98,354160.0,5,2497,207.5,0,0,1,0
35456,1526,2594,2,3,1,15,11.86,6.49,1.0,421827.0,4,1068,305.2,0,0,1,0
35457,2169,4773,4,1,4,4,2.29,3.79,5.24,561688.0,7,2604,271.125,0,0,0,1
35458,1515,3344,3,1,1,6,1.6,5.29,6.15,314607.0,5,1829,252.5,0,0,0,1
35460,2917,5498,4,1,1,10,0.22,7.14,4.29,801312.0,7,2581,364.625,0,0,1,0
35461,1857,2407,2,1,0,55,0.2,6.81,3.2,528367.0,3,550,464.25,0,0,0,0
35462,2858,3557,5,2,1,13,4.12,6.952173913043478,3.04,787525.0,9,699,285.8,0,0,0,0
35463,706,1195,3,1,0,6,1.44,8.32,4.98,225728.0,6,489,100.85714285714286,0,0,0,1
35464,1421,1749,2,2,0,2,4.78,7.17,9.57,323318.0,3,328,355.25,0,0,0,1
35465,2045,3557,3,1,0,3,4.61,8.81,9.57,505246.0,5,1512,340.8333333333333,0,1,0,0
35466,1856,4968,4,2,1,5,8.02,6.952173913043478,4.98,340905.0,7,3112,232.0,1,0,0,0
35467,567,1517,1,3,1,46,1.34,5.78,8.04,73832.0,2,950,189.0,0,0,0,1
35468,1662,3912,2,3,1,1,24.36,5.95,3.84,434146.0,4,2250,332.4,0,1,0,0
35469,3284,4349,6,3,1,42,2.76,6.952173913043478,3.73,773768.0,11,1065,273.6666666666667,0,1,0,0
35470,1948,4038,3,2,2,11,3.53,6.9,3.13,488620.0,5,2090,324.6666666666667,0,0,0,1
35471,2163,3430,4,2,1,1,2.79,5.55,5.85,664702.0,7,1267,270.375,0,0,0,0
35472,1414,4500,3,3,2,51,2.57,6.36,6.08,358839.0,5,3086,235.66666666666666,0,0,0,0
35473,1946,3324,3,2,1,12,1.03,5.76,7.15,412536.0,5,1378,324.3333333333333,0,1,0,0
35475,2471,7066,4,3,0,20,3.26,7.1,5.88,331772.0,8,4595,274.55555555555554,1,0,0,0
35476,2452,7563,4,3,2,7,4.4,6.62,5.77,657387.0,7,5111,306.5,0,0,0,0
35477,2045,5941,4,1,0,26,7.64,6.952173913043478,4.98,593565.0,7,3896,255.625,0,0,0,0
35478,1843,4277,4,3,2,30,0.2,6.87,4.71,506820.0,8,2434,204.77777777777777,0,0,1,0
35479,793,1276,2,2,0,24,1.37,7.45,2.29,131181.0,3,483,198.25,1,0,0,0
35480,772,2485,1,3,0,0,24.36,4.28,6.8,174672.0,2,1713,257.3333333333333,0,0,0,1
35481,1849,2259,3,2,1,9,8.05,6.952173913043478,5.22,465446.0,6,410,264.14285714285717,0,0,1,0
35482,2325,3870,4,1,1,16,9.83,4.9,5.52,421875.0,7,1545,290.625,1,0,0,0
35483,2599,4789,4,3,1,46,4.35,6.952173913043478,6.46,555118.0,8,2190,288.77777777777777,0,1,0,0
35484,1266,3631,3,2,0,1,19.74,6.952173913043478,5.76,366941.0,4,2365,253.2,0,1,0,0
35485,894,2055,1,2,3,7,2.88,6.952173913043478,2.57,301178.0,2,1161,298.0,0,0,0,0
35486,2360,7784,4,3,2,50,3.29,7.07,3.56,397401.0,8,5424,262.22222222222223,1,0,0,0
35487,1311,2336,3,1,0,19,1.98,6.2,5.64,315066.0,5,1025,218.5,0,0,0,1
35488,854,1689,2,3,0,10,10.82,6.952173913043478,4.03,139590.0,3,835,213.5,1,0,0,0
35489,1504,5238,2,2,4,5,0.63,6.27,5.05,379884.0,3,3734,376.0,0,0,1,0
35490,1493,3879,2,2,1,21,13.02,7.58,5.43,340377.0,3,2386,373.25,0,0,0,1
35491,2592,3991,6,2,1,5,3.28,3.98,4.01,568211.0,11,1399,216.0,0,0,0,1
35492,2319,7451,5,2,0,21,8.98,6.94,4.09,464062.0,9,5132,231.9,0,0,0,1
35493,1358,3181,3,1,3,0,6.9,7.83,8.66,399466.0,5,1823,226.33333333333334,0,0,0,0
35494,2639,7063,4,1,4,33,14.68,8.53,3.59,546085.0,8,4424,293.22222222222223,0,0,0,1
35495,1875,5892,3,3,1,29,1.57,5.25,5.0,468421.0,5,4017,312.5,0,1,0,0
35497,2596,9031,4,3,0,52,0.32,9.0,1.0,761197.0,7,6435,324.5,0,0,0,0
35498,1642,2179,3,1,0,64,19.69,6.952173913043478,4.24,316426.0,5,537,273.6666666666667,1,0,0,0
35499,2143,7011,4,3,0,3,16.92,7.78,4.33,515239.0,8,4868,238.11111111111111,1,0,0,0
35500,1556,4284,2,1,0,4,5.95,5.36,4.44,276043.0,3,2728,389.0,0,0,0,1
35501,2358,4009,5,1,1,10,1.54,6.952173913043478,6.95,718879.0,10,1651,214.36363636363637,0,0,0,0
35502,1854,5662,3,3,0,13,8.25,4.94,5.33,384903.0,4,3808,370.8,0,0,1,0
35503,2376,3133,4,1,0,1,7.76,5.48,6.07,581531.0,7,757,297.0,0,1,0,0
35504,2715,4770,3,2,0,45,3.88,8.38,3.1,551317.0,5,2055,452.5,0,1,0,0
35505,2128,4167,2,2,2,0,3.22,7.04,6.13,560153.0,3,2039,532.0,0,0,0,1
35506,1744,2620,2,2,0,46,3.69,10.0,3.62,416988.0,3,876,436.0,0,0,0,0
35507,1754,3736,3,1,1,7,0.88,7.13,4.98,453396.0,6,1982,250.57142857142858,0,0,0,1
35508,400,1113,1,2,0,14,10.34,5.3,7.22,121146.0,2,713,133.33333333333334,0,0,1,0
35510,2360,5339,4,1,3,6,0.63,6.952173913043478,5.54,605209.0,7,2979,295.0,0,1,0,0
35511,2382,6932,4,2,0,5,16.43,6.54,4.61,396981.0,7,4550,297.75,0,0,0,1
35512,1359,3453,3,2,1,20,0.27,8.59,6.79,278141.0,5,2094,226.5,1,0,0,0
35513,1899,3558,2,3,1,2,1.1,8.92,5.44,511004.0,3,1659,474.75,0,0,0,0
35514,1686,3830,3,1,0,40,24.36,7.56,3.21,406900.0,5,2144,281.0,0,0,1,0
35515,2214,6391,5,3,0,30,0.67,10.0,3.38,613764.0,9,4177,221.4,0,1,0,0
35516,3125,5437,6,2,1,46,4.55,4.78,7.72,807861.0,11,2312,260.4166666666667,0,0,1,0
35517,2225,5486,3,2,1,27,3.94,9.4,5.89,406529.0,5,3261,370.8333333333333,1,0,0,0
35518,1398,4358,2,2,1,14,3.5,7.12,1.66,241606.0,3,2960,349.5,1,0,0,0
35519,1753,2280,3,3,2,2,0.46,6.952173913043478,6.3,555902.0,6,527,250.42857142857142,0,0,1,0
35520,2641,7464,4,3,0,19,4.39,8.1,3.39,612023.0,8,4823,293.44444444444446,0,0,1,0
35521,955,2794,2,3,1,10,7.3,5.59,8.14,158704.0,4,1839,191.0,0,0,0,1
35522,1431,2710,3,2,3,10,6.63,10.0,3.16,387452.0,5,1279,238.5,0,0,0,1
35523,2226,6304,4,3,0,14,10.83,4.88,2.13,619101.0,7,4078,278.25,0,0,0,0
35524,2577,3813,4,1,0,8,0.58,7.16,4.23,582766.0,8,1236,286.3333333333333,0,0,0,1
35525,2165,4052,4,1,1,6,18.26,6.952173913043478,4.98,654241.0,7,1887,270.625,0,0,1,0
35526,1436,3867,2,2,0,20,14.87,6.952173913043478,3.86,361534.0,3,2431,359.0,0,0,0,1
35527,2122,6225,4,2,0,14,3.0,5.78,4.41,643375.0,8,4103,235.77777777777777,0,0,1,0
35528,2049,4485,3,3,2,53,2.68,7.67,4.98,520863.0,5,2436,341.5,0,1,0,0
35529,2010,4531,3,1,2,0,3.94,7.12,5.41,546439.0,6,2521,287.14285714285717,0,0,1,0
35530,1742,2321,3,3,0,51,16.92,5.26,3.54,440308.0,5,579,290.3333333333333,0,1,0,0
35531,1832,4124,3,2,1,4,2.79,7.29,1.7,496298.0,5,2292,305.3333333333333,0,0,0,1
35532,1256,2576,2,2,1,13,2.07,5.73,7.2,347875.0,3,1320,314.0,0,0,1,0
35533,3288,9333,6,3,0,3,14.3,8.76,7.96,828416.625,11,6045,274.0,0,0,0,0
35534,1894,4407,3,3,1,20,1.34,7.86,4.4,450067.0,4,2513,378.8,0,0,0,1
35535,2129,6575,4,3,1,43,5.67,7.17,3.8,665178.0,7,4446,266.125,0,0,1,0
35536,1669,4202,2,2,1,74,5.92,6.08,4.0,242527.0,4,2533,333.8,1,0,0,0
35537,2307,3227,6,2,1,38,11.39,5.18,7.22,419817.0,12,920,177.46153846153845,1,0,0,0
35538,1021,2132,1,3,0,11,4.47,8.95,3.29,309454.0,2,1111,340.3333333333333,0,0,1,0
35539,753,2528,1,3,1,4,7.47,7.8,4.98,220818.0,2,1775,251.0,0,0,0,1
35541,3032,6655,5,1,1,6,1.56,6.96,7.65,663118.0,9,3623,303.2,0,0,0,1
35542,2525,8272,5,1,2,23,16.21,8.93,1.42,425799.0,10,5747,229.54545454545453,1,0,0,0
35543,1315,2326,3,2,0,1,8.56,6.952173913043478,6.21,391092.0,4,1011,263.0,0,0,1,0
35544,2110,6918,4,3,1,4,4.66,5.78,4.98,590365.0,7,4808,263.75,0,0,1,0
35545,1418,3783,3,1,1,78,1.58,6.952173913043478,6.68,248618.0,6,2365,202.57142857142858,0,0,0,1
35546,2056,4699,4,2,1,28,1.43,6.952173913043478,4.98,501848.0,7,2643,257.0,0,0,0,1
35547,2103,7143,4,2,0,53,7.87,5.72,1.18,570156.0,8,5040,233.66666666666666,0,0,1,0
35548,2356,7736,3,3,0,35,5.9,9.26,4.98,536127.0,5,5380,392.6666666666667,0,0,0,1
35549,861,2884,1,3,2,18,1.24,5.71,5.13,241509.0,2,2023,287.0,0,0,1,0
35551,1755,6107,4,2,1,3,9.62,8.26,4.39,446982.0,8,4352,195.0,1,0,0,0
35552,1181,2914,3,1,0,27,6.85,6.57,5.86,271862.0,4,1733,236.2,0,0,0,1
35553,1134,1399,3,3,1,14,2.5,6.75,3.0,225458.0,4,265,226.8,0,0,0,1
35554,1963,5957,2,2,1,47,0.26,5.5,5.24,265045.0,3,3994,490.75,1,0,0,0
35555,1250,2087,3,1,3,8,5.37,6.17,3.09,298296.0,4,837,250.0,0,0,0,1
35556,3155,4456,5,3,0,40,7.99,7.92,6.38,828416.625,9,1301,315.5,0,0,1,0
35557,1480,3945,3,2,0,3,0.54,5.27,3.09,422409.0,5,2465,246.66666666666666,0,0,0,1
35559,1979,6032,2,2,2,46,3.62,7.11,4.12,411386.0,4,4053,395.8,0,0,0,1
35560,895,1696,2,2,2,9,0.53,6.952173913043478,5.26,146903.0,3,801,223.75,1,0,0,0
35561,2105,3830,2,2,1,4,3.71,5.78,5.6,494065.0,4,1725,421.0,0,1,0,0
35562,2005,5737,3,1,1,30,11.54,7.03,5.29,396819.0,5,3732,334.1666666666667,1,0,0,0
35563,1590,4385,3,2,3,41,13.06,6.952173913043478,3.8,379689.0,5,2795,265.0,0,0,0,1
35564,1964,4799,4,3,0,2,11.75,6.952173913043478,6.53,539311.0,7,2835,245.5,0,0,1,0
35565,2057,6271,4,1,0,8,1.04,6.86,7.5,480937.0,8,4214,228.55555555555554,0,0,0,1
35566,2661,3425,4,3,2,21,24.36,6.86,4.99,623257.0,7,764,332.625,0,0,1,0
35567,3300,5742,5,2,0,24,5.73,6.65,2.68,729766.0,10,2442,300.0,0,0,1,0
35568,1163,2883,2,3,0,31,3.12,9.36,1.22,223802.0,3,1720,290.75,1,0,0,0
35569,1022,1247,2,2,2,16,6.09,6.952173913043478,4.0,196275.0,3,225,255.5,0,0,0,1
35570,1862,3788,4,3,0,9,6.97,3.88,7.19,513039.0,8,1926,206.88888888888889,0,0,1,0
35571,553,1455,1,2,1,15,0.28,4.55,3.78,96601.0,2,902,184.33333333333334,1,0,0,0
35572,2190,4316,3,2,1,80,2.88,6.34,7.3,441873.0,5,2126,365.0,0,0,1,0
35574,2020,6877,4,2,2,6,12.38,7.79,4.06,522447.0,7,4857,252.5,0,0,0,1
35575,1618,3539,3,3,3,8,21.64,6.952173913043478,6.74,300405.0,6,1921,231.14285714285714,1,0,0,0
35576,1953,5006,4,3,2,12,16.92,5.11,4.26,515362.0,8,3053,217.0,0,0,1,0
35577,2083,2514,4,2,0,2,2.99,6.0,5.67,607145.0,6,431,297.57142857142856,0,0,0,0
35578,1920,5776,3,1,0,25,12.96,6.952173913043478,6.13,522486.0,5,3856,320.0,0,0,1,0
35579,993,2117,1,1,1,26,24.36,7.59,4.98,279761.0,2,1124,331.0,0,0,0,1
35580,1903,4040,3,2,0,0,2.73,6.52,4.59,470463.0,5,2137,317.1666666666667,0,0,0,0
35581,2912,7888,5,2,2,14,11.42,7.5,4.98,795468.0,10,4976,264.72727272727275,0,1,0,0
35582,1945,2901,4,1,1,30,2.66,5.51,4.98,436009.0,7,956,243.125,0,0,1,0
35583,1882,5835,3,2,4,9,17.87,5.87,5.18,371784.0,5,3953,313.6666666666667,0,0,0,1
35584,2736,6509,5,2,1,21,2.03,8.91,1.57,724928.0,10,3773,248.72727272727272,0,0,1,0
35585,1353,4529,2,2,1,12,0.2,5.67,2.4,291900.0,3,3176,338.25,0,0,0,1
35586,2334,4652,4,1,1,22,0.2,7.23,6.39,712911.0,7,2318,291.75,0,0,1,0
35587,1482,3565,3,2,0,15,7.87,6.952173913043478,3.98,390952.0,5,2083,247.0,0,1,0,0
35588,2452,5055,4,2,2,24,18.15,8.63,5.62,591825.0,6,2603,350.2857142857143,0,0,1,0
35589,2279,4389,3,2,1,21,10.03,5.36,5.74,577822.0,5,2110,379.8333333333333,0,1,0,0
35590,1553,3049,2,2,2,1,0.22,6.952173913043478,6.8,372894.0,3,1496,388.25,0,0,0,1
35591,1640,3068,3,1,2,27,0.55,4.84,3.92,460852.0,4,1428,328.0,0,1,0,0
35592,2387,7241,4,1,0,10,22.76,9.92,5.91,678026.0,7,4854,298.375,0,0,1,0
35593,687,2233,1,1,0,23,7.23,7.15,6.99,139746.0,2,1546,229.0,1,0,0,0
35594,1535,4287,2,2,0,35,3.92,8.24,4.08,401516.0,3,2752,383.75,0,0,1,0
35595,2172,4069,4,3,0,41,0.35,6.8,6.41,378524.0,7,1897,271.5,1,0,0,0
35596,1615,4436,4,2,1,21,1.79,6.23,5.59,434139.0,6,2821,230.71428571428572,0,0,1,0
35597,1881,5735,2,3,2,37,9.35,8.13,3.8,411151.0,4,3854,376.2,0,1,0,0
35598,575,1164,1,1,1,2,4.34,6.58,6.12,172246.0,2,589,191.66666666666666,0,1,0,0
35599,1287,2280,3,3,2,6,9.26,7.37,8.0,341028.0,6,993,183.85714285714286,0,0,1,0
35600,2208,5189,3,3,1,5,8.01,6.952173913043478,2.81,587666.0,6,2981,315.42857142857144,0,0,0,0
35601,1349,3684,2,3,1,35,1.52,6.03,3.68,317198.0,3,2335,337.25,0,0,0,1
35602,1019,3213,2,3,0,5,1.82,8.11,4.71,343628.0,3,2194,254.75,0,0,1,0
35603,2437,3895,3,2,3,17,4.25,9.09,6.99,576511.0,6,1458,348.14285714285717,0,0,0,1
35604,2109,4426,5,2,0,6,4.6,6.952173913043478,4.26,574726.0,9,2317,210.9,0,0,1,0
35605,1147,1423,1,3,1,16,11.2,4.59,2.26,246330.0,2,276,382.3333333333333,0,0,0,1
35606,1883,4379,3,2,1,8,0.2,8.67,8.14,470818.0,5,2496,313.8333333333333,0,0,1,0
35607,1166,3004,2,3,2,5,8.26,7.41,4.2,347033.0,4,1838,233.2,0,0,0,1
35608,1709,3192,4,2,2,8,11.07,5.32,4.09,368128.0,8,1483,189.88888888888889,1,0,0,0
35609,1906,5130,2,2,2,10,6.69,8.2,3.34,334238.0,3,3224,476.5,1,0,0,0
35610,1315,2882,3,1,0,5,7.23,6.58,6.71,458384.0,5,1567,219.16666666666666,0,0,0,0
35611,2245,3914,3,1,0,1,5.86,6.952173913043478,5.81,563033.0,6,1669,320.7142857142857,0,0,0,1
35612,2338,3306,4,3,2,8,6.82,5.39,6.51,683464.0,7,968,292.25,0,0,1,0
35613,1958,2445,3,2,1,48,11.81,6.952173913043478,4.6,367158.0,5,487,326.3333333333333,0,0,0,1
35614,2048,5847,4,3,3,1,1.64,6.76,3.71,527643.0,6,3799,292.57142857142856,0,0,1,0
35615,928,1944,2,2,0,42,8.16,6.952173913043478,4.98,124818.0,3,1016,232.0,0,0,0,1
35616,2617,8033,4,3,0,8,6.83,5.41,4.52,625746.0,8,5416,290.77777777777777,0,0,1,0
35617,1745,2517,3,2,0,57,3.19,4.39,3.55,408094.0,5,772,290.8333333333333,0,1,0,0
35618,1239,4114,1,3,2,15,9.54,6.952173913043478,6.41,305215.0,2,2875,413.0,0,0,0,1
35619,1888,4912,3,3,0,6,2.3,5.05,6.92,372145.0,5,3024,314.6666666666667,1,0,0,0
35621,2107,7160,4,2,0,31,0.9,5.06,7.42,331392.0,7,5053,263.375,1,0,0,0
35622,1149,2208,2,3,1,77,5.36,6.952173913043478,3.49,268872.0,3,1059,287.25,0,0,0,1
35623,2255,4064,3,3,1,2,4.77,5.05,5.04,350477.0,5,1809,375.8333333333333,1,0,0,0
35624,1764,2155,4,1,1,11,20.05,7.29,5.53,370227.0,7,391,220.5,0,0,0,1
35625,2101,4626,3,2,2,26,19.19,4.15,8.25,405763.0,6,2525,300.14285714285717,0,0,0,1
35626,1319,3794,1,3,0,41,23.66,10.0,5.62,216784.0,2,2475,439.6666666666667,1,0,0,0
35627,2428,4140,4,3,3,4,0.7,5.98,4.61,580714.0,8,1712,269.77777777777777,0,0,0,0
35628,1910,5653,4,3,2,7,5.72,6.52,5.89,401336.0,8,3743,212.22222222222223,1,0,0,0
35629,2513,8478,3,2,1,8,11.67,4.88,5.2,587684.0,6,5965,359.0,0,0,0,0
35630,879,1721,2,2,0,14,6.44,9.76,1.89,278857.0,3,842,219.75,0,0,1,0
35631,959,1369,2,1,3,34,2.94,6.19,5.24,248192.0,3,410,239.75,0,0,0,1
35632,1656,3550,5,2,1,5,0.27,8.1,4.48,425447.0,10,1894,150.54545454545453,0,0,0,1
35633,2681,5965,6,1,2,35,24.36,8.2,6.63,679288.0,11,3284,223.41666666666666,0,0,0,1
35634,2978,6900,4,2,2,12,4.56,6.92,3.3,758477.0,7,3922,372.25,0,0,1,0
35635,1267,3543,3,3,2,68,8.21,7.61,5.35,314227.0,5,2276,211.16666666666666,0,0,1,0
35636,1832,5444,3,2,3,8,1.14,6.93,1.0,405856.0,6,3612,261.7142857142857,0,0,0,1
35637,1893,5226,3,2,4,7,1.2,7.42,4.85,577406.0,5,3333,315.5,0,0,0,0
35638,2231,5812,3,1,1,3,6.38,6.13,2.99,620623.0,5,3581,371.8333333333333,0,0,1,0
35639,2331,3595,3,3,1,28,21.9,6.06,6.29,367703.0,5,1264,388.5,1,0,0,0
35640,1131,3090,3,2,1,2,1.06,6.952173913043478,6.71,337229.0,5,1959,188.5,0,0,1,0
35641,1839,6135,1,1,0,8,18.34,6.54,4.98,294999.0,2,4296,613.0,1,0,0,0
35642,595,1627,1,3,2,14,7.88,6.28,7.62,142056.0,2,1032,198.33333333333334,1,0,0,0
35643,2286,4106,4,3,2,14,9.67,7.29,5.73,675863.0,8,1820,254.0,0,0,1,0
35644,1597,2839,1,2,1,23,15.45,6.952173913043478,4.98,443092.0,2,1242,532.3333333333334,0,0,1,0
35645,1077,2674,2,2,0,18,4.39,10.0,2.14,267536.0,3,1597,269.25,0,0,1,0
35646,2000,4525,2,2,0,7,10.84,7.51,4.98,381303.0,3,2525,500.0,0,0,0,0
35647,1578,4152,3,2,1,1,0.21,9.86,4.98,481197.0,6,2574,225.42857142857142,0,0,0,1
35648,2557,7731,4,2,4,12,4.67,4.96,3.94,590969.0,8,5174,284.1111111111111,0,1,0,0
35649,1264,1665,3,1,1,11,1.83,7.46,3.59,297221.0,6,401,180.57142857142858,1,0,0,0
35650,3134,8559,4,3,0,16,12.59,6.6,5.59,741906.0,7,5425,391.75,0,0,0,1
35651,2313,6184,4,2,3,15,1.74,6.32,1.0,434102.0,7,3871,289.125,1,0,0,0
35652,2573,6044,4,2,1,60,14.07,6.7,2.5,566726.0,7,3471,321.625,0,1,0,0
35653,1183,3369,3,3,0,42,0.29,6.38,4.49,276701.0,5,2186,197.16666666666666,0,0,0,0
35654,2873,3544,4,3,0,55,1.11,7.02,6.06,396164.0,7,671,359.125,1,0,0,0
35655,1072,3051,1,2,1,23,6.18,5.69,4.62,125043.0,2,1979,357.3333333333333,1,0,0,0
35656,1674,5589,2,1,0,17,0.37,6.15,1.0,435409.0,3,3915,418.5,0,1,0,0
35657,2583,6236,5,2,1,13,6.78,10.0,9.57,675576.0,9,3653,258.3,0,1,0,0
35658,2104,2550,4,3,2,35,17.16,9.72,3.15,316029.0,8,446,233.77777777777777,1,0,0,0
35659,1057,3325,2,3,0,80,1.86,6.952173913043478,1.0,269615.0,3,2268,264.25,0,1,0,0
35660,2481,4147,3,2,0,3,1.82,5.85,3.24,503303.0,5,1666,413.5,0,0,0,1
35661,2004,6648,3,1,1,0,3.13,10.0,5.1,304170.0,5,4644,334.0,1,0,0,0
35662,1550,1861,3,2,2,26,4.84,6.34,6.73,384558.0,6,311,221.42857142857142,0,0,1,0
35663,875,1146,2,2,2,1,5.68,9.03,4.83,294324.0,3,271,218.75,0,0,0,1
35664,2061,4991,4,1,2,12,5.42,8.39,6.98,615223.0,7,2930,257.625,0,1,0,0
35665,1702,5894,4,1,0,45,16.07,6.952173913043478,5.15,348029.0,7,4192,212.75,1,0,0,0
35666,1894,3783,3,1,0,5,18.37,8.48,4.92,433920.0,5,1889,315.6666666666667,0,0,0,1
35667,849,2004,3,1,2,4,13.77,4.79,1.22,364544.0,5,1155,141.5,0,0,1,0
35668,1549,3796,3,3,1,69,6.47,6.66,7.82,351418.0,5,2247,258.1666666666667,0,0,0,0
35669,2088,4181,3,3,1,19,17.22,7.17,6.03,504321.0,5,2093,348.0,0,0,0,1
35670,2926,3523,5,2,2,7,3.81,7.79,4.62,437695.0,9,597,292.6,1,0,0,0
35671,1677,2714,2,3,0,14,0.93,7.0,5.15,396090.0,3,1037,419.25,0,0,1,0
35672,2666,8713,4,2,0,9,1.42,6.952173913043478,4.98,657620.0,7,6047,333.25,0,0,0,1
35673,2272,7500,4,3,1,4,0.2,10.0,2.45,611595.0,7,5228,284.0,0,0,0,1
35674,1940,3279,4,1,1,2,21.82,7.37,4.98,440720.0,7,1339,242.5,0,0,0,1
35675,1193,1621,1,2,1,3,4.0,6.952173913043478,4.04,226845.0,2,428,397.6666666666667,0,0,0,1
35676,1218,1766,4,2,0,14,6.88,9.65,4.7,425749.0,7,548,152.25,0,0,0,0
35677,2171,5454,4,1,2,30,5.71,6.952173913043478,4.81,729948.0,7,3283,271.375,0,0,0,0
35678,1484,2390,2,3,3,34,2.32,7.15,6.08,325878.0,3,906,371.0,0,0,1,0
35679,1431,2040,1,2,1,38,17.21,8.92,5.09,351739.0,2,609,477.0,0,0,1,0
35680,1692,5508,2,3,0,26,4.61,6.952173913043478,1.18,229274.0,4,3816,338.4,1,0,0,0
35681,1702,2855,4,1,1,11,5.49,7.24,4.95,515786.0,8,1153,189.11111111111111,0,0,0,0
35682,2340,2969,5,3,0,26,1.42,9.7,4.98,762964.0,8,629,260.0,0,0,0,0
35683,1497,2389,3,3,0,20,0.63,10.0,8.78,439880.0,5,892,249.5,0,0,1,0
35684,2281,7083,4,2,1,3,3.68,4.51,3.31,344679.0,7,4802,285.125,1,0,0,0
35685,2064,7181,2,1,1,5,6.4,7.68,4.98,527276.0,3,5117,516.0,0,0,1,0
35686,796,1615,1,2,0,3,8.05,6.07,2.89,242942.0,2,819,265.3333333333333,0,1,0,0
35687,1977,4194,3,1,0,20,3.87,6.62,3.01,485622.0,5,2217,329.5,0,0,0,1
35688,400,538,1,1,4,24,7.58,6.5,4.12,166385.0,2,138,133.33333333333334,0,1,0,0
35689,1263,4201,2,2,3,4,9.13,6.69,7.36,218651.0,3,2938,315.75,1,0,0,0
35690,2078,4549,4,1,2,8,1.91,6.952173913043478,4.98,542136.0,7,2471,259.75,0,0,0,1
35691,1794,3808,2,1,3,41,24.36,6.952173913043478,4.98,371146.0,3,2014,448.5,0,1,0,0
35692,739,1334,2,3,0,56,11.28,4.81,5.7,143859.0,3,595,184.75,0,0,0,1
35693,1129,2498,3,1,0,29,13.23,6.94,5.97,306391.0,5,1369,188.16666666666666,0,0,0,1
35694,400,798,1,2,2,4,7.2,6.952173913043478,1.63,107353.0,2,398,133.33333333333334,1,0,0,0
35695,994,1707,1,1,0,1,9.23,5.11,9.57,237470.0,2,713,331.3333333333333,0,0,1,0
35696,2147,2736,3,1,3,4,3.07,9.59,5.15,418097.0,6,589,306.7142857142857,1,0,0,0
35697,1466,4724,2,3,2,20,0.2,10.0,2.99,404883.0,3,3258,366.5,0,0,1,0
35698,1902,2426,3,1,0,51,1.99,7.26,5.53,443187.0,5,524,317.0,0,0,1,0
35699,1808,2989,4,2,2,2,3.52,5.75,1.82,393848.0,8,1181,200.88888888888889,0,0,0,1
35700,1820,4842,3,3,0,6,5.6,5.97,7.51,392563.0,5,3022,303.3333333333333,0,0,1,0
35701,2414,4247,5,1,0,6,1.65,6.87,4.98,642511.0,9,1833,241.4,0,0,1,0
35702,1678,4820,3,1,1,12,5.45,6.952173913043478,4.98,480189.0,5,3142,279.6666666666667,0,0,1,0
35703,2346,2919,5,1,0,23,13.15,6.952173913043478,1.58,522388.0,9,573,234.6,0,0,0,0
35704,400,1273,1,1,0,4,2.15,9.32,4.98,119772.0,2,873,133.33333333333334,1,0,0,0
35705,2467,4847,3,3,1,9,11.34,6.952173913043478,6.02,580316.0,6,2380,352.42857142857144,0,0,0,1
35706,1026,2253,3,3,0,26,1.22,6.952173913043478,5.34,298546.0,5,1227,171.0,0,0,0,1
35707,1156,2741,3,3,0,3,10.12,6.952173913043478,7.96,238427.0,5,1585,192.66666666666666,0,0,0,1
35708,1377,3034,3,1,2,25,24.36,5.77,6.12,357357.0,5,1657,229.5,0,0,1,0
35709,2450,6490,4,1,1,76,13.44,10.0,4.72,568277.0,6,4040,350.0,0,1,0,0
35710,1266,4221,2,3,0,14,4.31,10.0,5.88,177346.0,3,2955,316.5,1,0,0,0
